"RecordNo";"company";"pos"
2642;"Czubajka";"Aided"
2642;"Podgrzybek";"Aided"
2642;"Opieñka";"Not mentioned"
2642;"G¹ska";"Aided"
2642;"Inna_2";"Aided"
2642;"Inna_1";"Aided"
2642;"Inna_8";"Aided"
2642;"Inna_6";"Aided"
2642;"Inna_9";"Aided"
2642;"Inna_4";"Aided"
2642;"Inna_3";"Aided"
2642;"Inna_7";"Aided"
2642;"Inna_5";"Aided"
2642;"Boczniak";"Aided"
2642;"Pieczarka";"Aided"
2643;"Maœlak";"Aided"
2643;"Go³¹bek";"Not mentioned"
2643;"KoŸlarz";"Aided"
2643;"Nie znam ¿adnych";"Aided"
2643;"Borowik";"Aided"
2643;"Czubajka";"Aided"
2643;"Podgrzybek";"Aided"
2643;"Opieñka";"Aided"
2643;"G¹ska";"Aided"
2643;"Inna_2";"Aided"
2643;"Inna_1";"Aided"
2643;"Inna_8";"Aided"
2643;"Inna_6";"Aided"
2643;"Inna_9";"Aided"
2643;"Inna_4";"Aided"
2643;"Inna_3";"Aided"
2643;"Inna_7";"Aided"
2643;"Inna_5";"Aided"
2643;"Boczniak";"Aided"
2643;"Pieczarka";"Aided"
2645;"Maœlak";"Not mentioned"
2645;"Go³¹bek";"Aided"
2645;"KoŸlarz";"Not mentioned"
2645;"Nie znam ¿adnych";"Aided"
2645;"Borowik";"Aided"
2645;"Czubajka";"Aided"
2645;"Podgrzybek";"Aided"
2645;"Opieñka";"Not mentioned"
2645;"G¹ska";"Aided"
2645;"Inna_2";"Aided"
2645;"Inna_1";"Aided"
2645;"Inna_8";"Aided"
2645;"Inna_6";"Aided"
2645;"Inna_9";"Aided"
2645;"Inna_4";"Aided"
2645;"Inna_3";"Aided"
2645;"Inna_7";"Aided"
2645;"Inna_5";"Aided"
2645;"Boczniak";"Aided"
2645;"Pieczarka";"Aided"
2651;"Maœlak";"Not mentioned"
2651;"Go³¹bek";"Not mentioned"
2651;"KoŸlarz";"Not mentioned"
2651;"Nie znam ¿adnych";"Aided"
2651;"Borowik";"Aided"
2651;"Czubajka";"Aided"
2651;"Podgrzybek";"Aided"
2651;"Opieñka";"Aided"
2651;"G¹ska";"Aided"
2651;"Inna_2";"Aided"
2651;"Inna_1";"Aided"
2651;"Inna_8";"Aided"
2651;"Inna_6";"Aided"
2651;"Inna_9";"Aided"
2651;"Inna_4";"Aided"
2651;"Inna_3";"Aided"
2651;"Inna_7";"Aided"
2651;"Inna_5";"Aided"
2651;"Boczniak";"Not mentioned"
2651;"Pieczarka";"Not mentioned"
2664;"Maœlak";"Aided"
2664;"Go³¹bek";"Aided"
2664;"KoŸlarz";"Aided"
2664;"Nie znam ¿adnych";"Aided"
2664;"Borowik";"Aided"
2664;"Czubajka";"Not mentioned"
2664;"Podgrzybek";"Aided"
2664;"Opieñka";"Aided"
2664;"G¹ska";"Not mentioned"
2664;"Inna_2";"Aided"
2664;"Inna_1";"Aided"
2664;"Inna_8";"Aided"
2664;"Inna_6";"Aided"
2664;"Inna_9";"Aided"
2664;"Inna_4";"Aided"
2664;"Inna_3";"Aided"
2664;"Inna_7";"Aided"
2664;"Inna_5";"Aided"
2664;"Boczniak";"Aided"
2664;"Pieczarka";"Aided"
2670;"Maœlak";"Aided"
2670;"Go³¹bek";"Aided"
2670;"KoŸlarz";"Aided"
2670;"Nie znam ¿adnych";"Aided"
2670;"Borowik";"Aided"
2670;"Czubajka";"Aided"
2670;"Podgrzybek";"Aided"
2670;"Opieñka";"Aided"
2670;"G¹ska";"Aided"
2670;"Inna_2";"Aided"
2670;"Inna_1";"Not mentioned"
2670;"Inna_8";"Aided"
2670;"Inna_6";"Aided"
2670;"Inna_9";"Aided"
2670;"Inna_4";"Aided"
2670;"Inna_3";"Aided"
2670;"Inna_7";"Aided"
2670;"Inna_5";"Aided"
2670;"Boczniak";"Aided"
2670;"Pieczarka";"Aided"
2674;"Maœlak";"Aided"
2674;"Go³¹bek";"Aided"
2674;"KoŸlarz";"Aided"
2674;"Nie znam ¿adnych";"Aided"
2674;"Borowik";"Aided"
2674;"Czubajka";"Not mentioned"
2674;"Podgrzybek";"Not mentioned"
2674;"Opieñka";"Aided"
2674;"G¹ska";"Aided"
2674;"Inna_2";"Aided"
2674;"Inna_1";"Aided"
2674;"Inna_8";"Aided"
2674;"Inna_6";"Aided"
2674;"Inna_9";"Aided"
2674;"Inna_4";"Aided"
2674;"Inna_3";"Aided"
2674;"Inna_7";"Aided"
2674;"Inna_5";"Aided"
2674;"Boczniak";"Aided"
2674;"Pieczarka";"Aided"
2688;"Maœlak";"Aided"
2688;"Go³¹bek";"Aided"
2688;"KoŸlarz";"Not mentioned"
2688;"Nie znam ¿adnych";"Aided"
2688;"Borowik";"Aided"
2688;"Czubajka";"Aided"
2688;"Podgrzybek";"Aided"
2688;"Opieñka";"Aided"
2688;"G¹ska";"Not mentioned"
2688;"Inna_2";"Aided"
2688;"Inna_1";"Aided"
2688;"Inna_8";"Aided"
2688;"Inna_6";"Aided"
2688;"Inna_9";"Aided"
2688;"Inna_4";"Aided"
2688;"Inna_3";"Aided"
2688;"Inna_7";"Aided"
2688;"Inna_5";"Aided"
2688;"Boczniak";"Aided"
2688;"Pieczarka";"Aided"
2691;"Maœlak";"Not mentioned"
2691;"Go³¹bek";"Aided"
2691;"KoŸlarz";"Aided"
2691;"Nie znam ¿adnych";"Aided"
2691;"Borowik";"Aided"
2691;"Czubajka";"Aided"
2691;"Podgrzybek";"Not mentioned"
2691;"Opieñka";"Aided"
2691;"G¹ska";"Not mentioned"
2691;"Inna_2";"Aided"
2691;"Inna_1";"Aided"
2691;"Inna_8";"Aided"
2691;"Inna_6";"Aided"
2691;"Inna_9";"Aided"
2691;"Inna_4";"Aided"
2691;"Inna_3";"Aided"
2691;"Inna_7";"Aided"
2691;"Inna_5";"Aided"
2691;"Boczniak";"Aided"
2691;"Pieczarka";"Aided"
2695;"Maœlak";"Aided"
2695;"Go³¹bek";"Aided"
2695;"KoŸlarz";"Aided"
2695;"Nie znam ¿adnych";"Aided"
2695;"Borowik";"Aided"
2695;"Czubajka";"Not mentioned"
2695;"Podgrzybek";"Aided"
2695;"Opieñka";"Aided"
2695;"G¹ska";"Aided"
2695;"Inna_2";"Aided"
2695;"Inna_1";"Aided"
2695;"Inna_8";"Aided"
2695;"Inna_6";"Aided"
2695;"Inna_9";"Aided"
2695;"Inna_4";"Aided"
2695;"Inna_3";"Aided"
2695;"Inna_7";"Aided"
2695;"Inna_5";"Aided"
2695;"Boczniak";"Not mentioned"
2695;"Pieczarka";"Not mentioned"
2703;"Maœlak";"Aided"
2703;"Go³¹bek";"Aided"
2703;"KoŸlarz";"Aided"
2703;"Nie znam ¿adnych";"Aided"
2703;"Borowik";"Aided"
2703;"Czubajka";"Aided"
2703;"Podgrzybek";"Not mentioned"
2703;"Opieñka";"Aided"
2703;"G¹ska";"Not mentioned"
2703;"Inna_2";"Aided"
2703;"Inna_1";"Aided"
2703;"Inna_8";"Aided"
2703;"Inna_6";"Aided"
2703;"Inna_9";"Aided"
2703;"Inna_4";"Aided"
2703;"Inna_3";"Aided"
2703;"Inna_7";"Aided"
2703;"Inna_5";"Aided"
2703;"Boczniak";"Not mentioned"
2703;"Pieczarka";"Aided"
2707;"Maœlak";"Aided"
2707;"Go³¹bek";"Aided"
2707;"KoŸlarz";"Aided"
2707;"Nie znam ¿adnych";"Aided"
2707;"Borowik";"Not mentioned"
2707;"Czubajka";"Not mentioned"
2707;"Podgrzybek";"Aided"
2707;"Opieñka";"Aided"
2707;"G¹ska";"Not mentioned"
2707;"Inna_2";"Aided"
2707;"Inna_1";"Aided"
2707;"Inna_8";"Aided"
2707;"Inna_6";"Aided"
2707;"Inna_9";"Aided"
2707;"Inna_4";"Aided"
2707;"Inna_3";"Aided"
2707;"Inna_7";"Aided"
2707;"Inna_5";"Aided"
2707;"Boczniak";"Aided"
2707;"Pieczarka";"Aided"
2727;"Maœlak";"Aided"
2727;"Go³¹bek";"Aided"
2727;"KoŸlarz";"Aided"
2727;"Nie znam ¿adnych";"Aided"
2727;"Borowik";"Aided"
2727;"Czubajka";"Aided"
2727;"Podgrzybek";"Not mentioned"
2727;"Opieñka";"Aided"
2727;"G¹ska";"Aided"
2727;"Inna_2";"Aided"
2727;"Inna_1";"Aided"
2727;"Inna_8";"Aided"
2727;"Inna_6";"Aided"
2727;"Inna_9";"Aided"
2727;"Inna_4";"Aided"
2727;"Inna_3";"Aided"
2727;"Inna_7";"Aided"
2727;"Inna_5";"Aided"
2727;"Boczniak";"Aided"
2727;"Pieczarka";"Aided"
2731;"Maœlak";"Not mentioned"
2731;"Go³¹bek";"Aided"
2731;"KoŸlarz";"Aided"
2731;"Nie znam ¿adnych";"Aided"
2731;"Borowik";"Aided"
2731;"Czubajka";"Not mentioned"
2731;"Podgrzybek";"Aided"
2731;"Opieñka";"Aided"
2731;"G¹ska";"Aided"
2731;"Inna_2";"Aided"
2731;"Inna_1";"Aided"
2731;"Inna_8";"Aided"
2731;"Inna_6";"Aided"
2731;"Inna_9";"Aided"
2731;"Inna_4";"Aided"
2731;"Inna_3";"Aided"
2731;"Inna_7";"Aided"
2731;"Inna_5";"Aided"
2731;"Boczniak";"Aided"
2731;"Pieczarka";"Aided"
2742;"Maœlak";"Not mentioned"
2742;"Go³¹bek";"Not mentioned"
2742;"KoŸlarz";"Aided"
2742;"Nie znam ¿adnych";"Aided"
2742;"Borowik";"Not mentioned"
2742;"Czubajka";"Aided"
2742;"Podgrzybek";"Aided"
2742;"Opieñka";"Aided"
2742;"G¹ska";"Aided"
2742;"Inna_2";"Aided"
2742;"Inna_1";"Aided"
2742;"Inna_8";"Aided"
2742;"Inna_6";"Aided"
2742;"Inna_9";"Aided"
2742;"Inna_4";"Aided"
2742;"Inna_3";"Aided"
2742;"Inna_7";"Aided"
2742;"Inna_5";"Aided"
2742;"Boczniak";"Aided"
2742;"Pieczarka";"Aided"
2744;"Maœlak";"Not mentioned"
2744;"Go³¹bek";"Aided"
2744;"KoŸlarz";"Not mentioned"
2744;"Nie znam ¿adnych";"Aided"
2744;"Borowik";"Aided"
2744;"Czubajka";"Not mentioned"
2744;"Podgrzybek";"Aided"
2744;"Opieñka";"Aided"
2744;"G¹ska";"Aided"
2744;"Inna_2";"Aided"
2744;"Inna_1";"Aided"
2744;"Inna_8";"Aided"
2744;"Inna_6";"Aided"
2744;"Inna_9";"Aided"
2744;"Inna_4";"Aided"
2744;"Inna_3";"Aided"
2744;"Inna_7";"Aided"
2744;"Inna_5";"Aided"
2744;"Boczniak";"Not mentioned"
2744;"Pieczarka";"Aided"
2748;"Maœlak";"Aided"
2748;"Go³¹bek";"Aided"
2748;"KoŸlarz";"Not mentioned"
2748;"Nie znam ¿adnych";"Aided"
2748;"Borowik";"Aided"
2748;"Czubajka";"Not mentioned"
2748;"Podgrzybek";"Not mentioned"
2748;"Opieñka";"Aided"
2748;"G¹ska";"Aided"
2748;"Inna_2";"Aided"
2748;"Inna_1";"Aided"
2748;"Inna_8";"Aided"
2748;"Inna_6";"Aided"
2748;"Inna_9";"Aided"
2748;"Inna_4";"Aided"
2748;"Inna_3";"Aided"
2748;"Inna_7";"Aided"
2748;"Inna_5";"Aided"
2748;"Boczniak";"Not mentioned"
2748;"Pieczarka";"Aided"
2754;"Maœlak";"Not mentioned"
2754;"Go³¹bek";"Aided"
2754;"KoŸlarz";"Aided"
2754;"Nie znam ¿adnych";"Aided"
2754;"Borowik";"Not mentioned"
2754;"Czubajka";"Aided"
2754;"Podgrzybek";"Aided"
2754;"Opieñka";"Aided"
2754;"G¹ska";"Aided"
2754;"Inna_2";"Aided"
2754;"Inna_1";"Aided"
2754;"Inna_8";"Aided"
2754;"Inna_6";"Aided"
2754;"Inna_9";"Aided"
2754;"Inna_4";"Aided"
2754;"Inna_3";"Aided"
2754;"Inna_7";"Aided"
2754;"Inna_5";"Aided"
2754;"Boczniak";"Not mentioned"
2754;"Pieczarka";"Aided"
2757;"Maœlak";"Not mentioned"
2757;"Go³¹bek";"Not mentioned"
2757;"KoŸlarz";"Not mentioned"
2757;"Nie znam ¿adnych";"Aided"
2757;"Borowik";"Aided"
2757;"Czubajka";"Not mentioned"
2757;"Podgrzybek";"Not mentioned"
2757;"Opieñka";"Aided"
2757;"G¹ska";"Aided"
2757;"Inna_2";"Aided"
2757;"Inna_1";"Aided"
2757;"Inna_8";"Aided"
2757;"Inna_6";"Aided"
2757;"Inna_9";"Aided"
2757;"Inna_4";"Aided"
2757;"Inna_3";"Aided"
2757;"Inna_7";"Aided"
2757;"Inna_5";"Aided"
2757;"Boczniak";"Not mentioned"
2757;"Pieczarka";"Not mentioned"
2766;"Maœlak";"Aided"
2766;"Go³¹bek";"Aided"
2766;"KoŸlarz";"Aided"
2766;"Nie znam ¿adnych";"Aided"
2766;"Borowik";"Not mentioned"
2766;"Czubajka";"Aided"
2766;"Podgrzybek";"Aided"
2766;"Opieñka";"Aided"
2766;"G¹ska";"Aided"
2766;"Inna_2";"Aided"
2766;"Inna_1";"Aided"
2766;"Inna_8";"Aided"
2766;"Inna_6";"Aided"
2766;"Inna_9";"Aided"
2766;"Inna_4";"Aided"
2766;"Inna_3";"Aided"
2766;"Inna_7";"Aided"
2766;"Inna_5";"Aided"
2766;"Boczniak";"Not mentioned"
2766;"Pieczarka";"Not mentioned"
2775;"Maœlak";"Not mentioned"
2775;"Go³¹bek";"Aided"
2775;"KoŸlarz";"Aided"
2775;"Nie znam ¿adnych";"Aided"
2775;"Borowik";"Aided"
2775;"Czubajka";"Aided"
2775;"Podgrzybek";"Aided"
2775;"Opieñka";"Aided"
2775;"G¹ska";"Aided"
2775;"Inna_2";"Aided"
2775;"Inna_1";"Aided"
2775;"Inna_8";"Aided"
2775;"Inna_6";"Aided"
2775;"Inna_9";"Aided"
2775;"Inna_4";"Aided"
2775;"Inna_3";"Aided"
2775;"Inna_7";"Aided"
2775;"Inna_5";"Aided"
2775;"Boczniak";"Aided"
2775;"Pieczarka";"Not mentioned"
2780;"Maœlak";"Not mentioned"
2780;"Go³¹bek";"Aided"
2780;"KoŸlarz";"Not mentioned"
2780;"Nie znam ¿adnych";"Aided"
2780;"Borowik";"Aided"
2780;"Czubajka";"Aided"
2780;"Podgrzybek";"Not mentioned"
2780;"Opieñka";"Aided"
2780;"G¹ska";"Not mentioned"
2780;"Inna_2";"Aided"
2780;"Inna_1";"Aided"
2780;"Inna_8";"Aided"
2780;"Inna_6";"Aided"
2780;"Inna_9";"Aided"
2780;"Inna_4";"Aided"
2780;"Inna_3";"Aided"
2780;"Inna_7";"Aided"
2780;"Inna_5";"Aided"
2780;"Boczniak";"Not mentioned"
2780;"Pieczarka";"Aided"
2786;"Maœlak";"Aided"
2786;"Go³¹bek";"Aided"
2786;"KoŸlarz";"Not mentioned"
2786;"Nie znam ¿adnych";"Aided"
2786;"Borowik";"Aided"
2786;"Czubajka";"Not mentioned"
2786;"Podgrzybek";"Aided"
2786;"Opieñka";"Not mentioned"
2786;"G¹ska";"Aided"
2786;"Inna_2";"Aided"
2786;"Inna_1";"Aided"
2786;"Inna_8";"Aided"
2786;"Inna_6";"Aided"
2786;"Inna_9";"Aided"
2786;"Inna_4";"Aided"
2786;"Inna_3";"Aided"
2786;"Inna_7";"Aided"
2786;"Inna_5";"Aided"
2786;"Boczniak";"Aided"
2786;"Pieczarka";"Aided"
2798;"Maœlak";"Aided"
2798;"Go³¹bek";"Aided"
2798;"KoŸlarz";"Aided"
2798;"Nie znam ¿adnych";"Aided"
2798;"Borowik";"Aided"
2798;"Czubajka";"Not mentioned"
2798;"Podgrzybek";"Aided"
2798;"Opieñka";"Aided"
2798;"G¹ska";"Not mentioned"
2798;"Inna_2";"Aided"
2798;"Inna_1";"Aided"
2798;"Inna_8";"Aided"
2798;"Inna_6";"Aided"
2798;"Inna_9";"Aided"
2798;"Inna_4";"Aided"
2798;"Inna_3";"Aided"
2798;"Inna_7";"Aided"
2798;"Inna_5";"Aided"
2798;"Boczniak";"Aided"
2798;"Pieczarka";"Aided"
2801;"Maœlak";"Aided"
2801;"Go³¹bek";"Not mentioned"
2801;"KoŸlarz";"Aided"
2801;"Nie znam ¿adnych";"Aided"
2801;"Borowik";"Aided"
2801;"Czubajka";"Not mentioned"
2801;"Podgrzybek";"Not mentioned"
2801;"Opieñka";"Aided"
2801;"G¹ska";"Aided"
2801;"Inna_2";"Aided"
2801;"Inna_1";"Aided"
2801;"Inna_8";"Aided"
2801;"Inna_6";"Aided"
2801;"Inna_9";"Aided"
2801;"Inna_4";"Aided"
2801;"Inna_3";"Aided"
2801;"Inna_7";"Aided"
2801;"Inna_5";"Aided"
2801;"Boczniak";"Aided"
2801;"Pieczarka";"Aided"
2809;"Maœlak";"Aided"
2809;"Go³¹bek";"Not mentioned"
2809;"KoŸlarz";"Aided"
2809;"Nie znam ¿adnych";"Aided"
2809;"Borowik";"Aided"
2809;"Czubajka";"Not mentioned"
2809;"Podgrzybek";"Aided"
2809;"Opieñka";"Aided"
2809;"G¹ska";"Aided"
2809;"Inna_2";"Aided"
2809;"Inna_1";"Aided"
2809;"Inna_8";"Aided"
2809;"Inna_6";"Aided"
2809;"Inna_9";"Aided"
2809;"Inna_4";"Aided"
2809;"Inna_3";"Aided"
2809;"Inna_7";"Aided"
2809;"Inna_5";"Aided"
2809;"Boczniak";"Aided"
2809;"Pieczarka";"Not mentioned"
2813;"Maœlak";"Aided"
2813;"Go³¹bek";"Aided"
2813;"KoŸlarz";"Aided"
2813;"Nie znam ¿adnych";"Aided"
2813;"Borowik";"Aided"
2813;"Czubajka";"Aided"
2813;"Podgrzybek";"Aided"
2813;"Opieñka";"Aided"
2813;"G¹ska";"Aided"
2813;"Inna_2";"Aided"
2813;"Inna_1";"Aided"
2813;"Inna_8";"Aided"
2813;"Inna_6";"Aided"
2813;"Inna_9";"Aided"
2813;"Inna_4";"Aided"
2813;"Inna_3";"Aided"
2813;"Inna_7";"Aided"
2813;"Inna_5";"Aided"
2813;"Boczniak";"Not mentioned"
2813;"Pieczarka";"Aided"
2817;"Maœlak";"Not mentioned"
2817;"Go³¹bek";"Aided"
2817;"KoŸlarz";"Aided"
2817;"Nie znam ¿adnych";"Aided"
2817;"Borowik";"Not mentioned"
2817;"Czubajka";"Aided"
2817;"Podgrzybek";"Not mentioned"
2817;"Opieñka";"Aided"
2817;"G¹ska";"Aided"
2817;"Inna_2";"Aided"
2817;"Inna_1";"Aided"
2817;"Inna_8";"Aided"
2817;"Inna_6";"Aided"
2817;"Inna_9";"Aided"
2817;"Inna_4";"Aided"
2817;"Inna_3";"Aided"
2817;"Inna_7";"Aided"
2817;"Inna_5";"Aided"
2817;"Boczniak";"Aided"
2817;"Pieczarka";"Aided"
2822;"Maœlak";"Aided"
2822;"Go³¹bek";"Not mentioned"
2822;"KoŸlarz";"Not mentioned"
2822;"Nie znam ¿adnych";"Aided"
2822;"Borowik";"Not mentioned"
2822;"Czubajka";"Aided"
2822;"Podgrzybek";"Aided"
2822;"Opieñka";"Not mentioned"
2822;"G¹ska";"Aided"
2822;"Inna_2";"Aided"
2822;"Inna_1";"Aided"
2822;"Inna_8";"Aided"
2822;"Inna_6";"Aided"
2822;"Inna_9";"Aided"
2822;"Inna_4";"Aided"
2822;"Inna_3";"Aided"
2822;"Inna_7";"Aided"
2822;"Inna_5";"Aided"
2822;"Boczniak";"Not mentioned"
2822;"Pieczarka";"Aided"
2837;"Maœlak";"Aided"
2837;"Go³¹bek";"Aided"
2837;"KoŸlarz";"Aided"
2837;"Nie znam ¿adnych";"Aided"
2837;"Borowik";"Aided"
2837;"Czubajka";"Not mentioned"
2837;"Podgrzybek";"Aided"
2837;"Opieñka";"Aided"
2837;"G¹ska";"Aided"
2837;"Inna_2";"Aided"
2837;"Inna_1";"Aided"
2837;"Inna_8";"Aided"
2837;"Inna_6";"Aided"
2837;"Inna_9";"Aided"
2837;"Inna_4";"Aided"
2837;"Inna_3";"Aided"
2837;"Inna_7";"Aided"
2837;"Inna_5";"Aided"
2837;"Boczniak";"Aided"
2837;"Pieczarka";"Aided"
2862;"Maœlak";"Aided"
2862;"Go³¹bek";"Not mentioned"
2862;"KoŸlarz";"Aided"
2862;"Nie znam ¿adnych";"Aided"
2862;"Borowik";"Aided"
2862;"Czubajka";"Aided"
2862;"Podgrzybek";"Aided"
2862;"Opieñka";"Not mentioned"
2862;"G¹ska";"Aided"
2862;"Inna_2";"Aided"
2862;"Inna_1";"Aided"
2862;"Inna_8";"Aided"
2862;"Inna_6";"Aided"
2862;"Inna_9";"Aided"
2862;"Inna_4";"Aided"
2862;"Inna_3";"Aided"
2862;"Inna_7";"Aided"
2862;"Inna_5";"Aided"
2862;"Boczniak";"Not mentioned"
2862;"Pieczarka";"Aided"
2865;"Maœlak";"Not mentioned"
2865;"Go³¹bek";"Not mentioned"
2865;"KoŸlarz";"Aided"
2865;"Nie znam ¿adnych";"Aided"
2865;"Borowik";"Not mentioned"
2865;"Czubajka";"Not mentioned"
2865;"Podgrzybek";"Aided"
2865;"Opieñka";"Aided"
2865;"G¹ska";"Aided"
2865;"Inna_2";"Aided"
2865;"Inna_1";"Aided"
2865;"Inna_8";"Aided"
2865;"Inna_6";"Aided"
2865;"Inna_9";"Aided"
2865;"Inna_4";"Aided"
2865;"Inna_3";"Aided"
2865;"Inna_7";"Aided"
2865;"Inna_5";"Aided"
2865;"Boczniak";"Not mentioned"
2865;"Pieczarka";"Aided"
2880;"Maœlak";"Aided"
2880;"Go³¹bek";"Aided"
2880;"KoŸlarz";"Not mentioned"
2880;"Nie znam ¿adnych";"Aided"
2880;"Borowik";"Aided"
2880;"Czubajka";"Not mentioned"
2880;"Podgrzybek";"Aided"
2880;"Opieñka";"Not mentioned"
2880;"G¹ska";"Not mentioned"
2880;"Inna_2";"Aided"
2880;"Inna_1";"Aided"
2880;"Inna_8";"Aided"
2880;"Inna_6";"Aided"
2880;"Inna_9";"Aided"
2880;"Inna_4";"Aided"
2880;"Inna_3";"Aided"
2880;"Inna_7";"Aided"
2880;"Inna_5";"Aided"
2880;"Boczniak";"Aided"
2880;"Pieczarka";"Aided"
2886;"Maœlak";"Not mentioned"
2886;"Go³¹bek";"Aided"
2886;"KoŸlarz";"Aided"
2886;"Nie znam ¿adnych";"Aided"
2886;"Borowik";"Aided"
2886;"Czubajka";"Not mentioned"
2886;"Podgrzybek";"Aided"
2886;"Opieñka";"Aided"
2886;"G¹ska";"Aided"
2886;"Inna_2";"Aided"
2886;"Inna_1";"Aided"
2886;"Inna_8";"Aided"
2886;"Inna_6";"Aided"
2886;"Inna_9";"Aided"
2886;"Inna_4";"Aided"
2886;"Inna_3";"Aided"
2886;"Inna_7";"Aided"
2886;"Inna_5";"Aided"
2886;"Boczniak";"Aided"
2886;"Pieczarka";"Aided"
